time,latitude,longitude,Uwind,Vwind
UTC,degrees_north,degrees_east,meter second-1,meter second-1
2025-09-02T10:00:00Z,19.175,-155.11,-4.6212425,-5.29527
2025-09-02T10:00:00Z,19.175,-155.05,-4.7761497,-4.880143
2025-09-02T10:00:00Z,19.175,-154.99,-5.309558,-4.1569657
2025-09-02T10:00:00Z,19.175,-154.93,-5.5689235,-3.6440482
2025-09-02T10:00:00Z,19.175,-154.87,-5.469443,-3.3898525
2025-09-02T10:00:00Z,19.175,-154.81,-5.339943,-3.1705992
2025-09-02T10:00:00Z,19.175,-154.75,-5.2774954,-2.9008908
2025-09-02T10:00:00Z,19.175,-154.69,-5.22464,-2.625155
2025-09-02T10:00:00Z,19.175,-154.63,-5.214842,-2.3450184
2025-09-02T10:00:00Z,19.23,-156.19,-4.4722605,5.547774
2025-09-02T10:00:00Z,19.23,-156.13,-3.6824508,4.3150954
2025-09-02T10:00:00Z,19.23,-156.07,-2.7664175,2.3074207
2025-09-02T10:00:00Z,19.23,-156.01,-2.2814634,0.18471943
2025-09-02T10:00:00Z,19.23,-155.95,-2.0650237,-0.69640774
2025-09-02T10:00:00Z,19.23,-155.89,-1.2031626,-0.5286909
2025-09-02T10:00:00Z,19.23,-155.83,-0.013928983,-1.057071
2025-09-02T10:00:00Z,19.23,-155.77,0.14732398,-1.8264737
2025-09-02T10:00:00Z,19.23,-155.71,-0.57439536,-1.7181077
2025-09-02T10:00:00Z,19.23,-155.65,-0.7370206,-0.9887983
2025-09-02T10:00:00Z,19.23,-155.59,0.042684674,0.18274362
2025-09-02T10:00:00Z,19.23,-155.53,1.0524462,1.0762117
2025-09-02T10:00:00Z,19.23,-155.47,1.0490845,0.8250938
2025-09-02T10:00:00Z,19.23,-155.41,-0.37362722,0.040932577
2025-09-02T10:00:00Z,19.23,-155.35,-2.0857496,-0.9161886
2025-09-02T10:00:00Z,19.23,-155.29,-3.1303911,-1.8966877
2025-09-02T10:00:00Z,19.23,-155.23,-3.6298976,-3.085891
2025-09-02T10:00:00Z,19.23,-155.17,-3.7527225,-4.354656
2025-09-02T10:00:00Z,19.23,-155.11,-3.5369585,-5.510564
2025-09-02T10:00:00Z,19.23,-155.05,-3.4298353,-5.5798316
2025-09-02T10:00:00Z,19.23,-154.99,-4.0674543,-4.812894
2025-09-02T10:00:00Z,19.23,-154.93,-4.9237566,-3.934972
2025-09-02T10:00:00Z,19.23,-154.87,-5.235039,-3.395815
2025-09-02T10:00:00Z,19.23,-154.81,-5.1652455,-3.1317062
2025-09-02T10:00:00Z,19.23,-154.75,-5.0938334,-2.8727303
2025-09-02T10:00:00Z,19.23,-154.69,-5.0561504,-2.603021
2025-09-02T10:00:00Z,19.23,-154.63,-5.0571165,-2.3365448
2025-09-02T10:00:00Z,19.285,-156.19,-3.2397416,4.730836
2025-09-02T10:00:00Z,19.285,-156.13,-2.6808872,3.127726
2025-09-02T10:00:00Z,19.285,-156.07,-2.1830204,1.1762716
2025-09-02T10:00:00Z,19.285,-156.01,-2.0943854,-0.4225123
2025-09-02T10:00:00Z,19.285,-155.95,-1.9364026,-0.8055219
2025-09-02T10:00:00Z,19.285,-155.89,-1.1000818,-0.47577888
2025-09-02T10:00:00Z,19.285,-155.83,-0.14636043,-0.81974316
2025-09-02T10:00:00Z,19.285,-155.77,-0.07516161,-1.7351799
2025-09-02T10:00:00Z,19.285,-155.71,-0.6276601,-1.8790114
2025-09-02T10:00:00Z,19.285,-155.65,-0.8772762,-1.5393801
2025-09-02T10:00:00Z,19.285,-155.59,-0.4792382,-0.839856
2025-09-02T10:00:00Z,19.285,-155.53,0.53132266,0.63367355
2025-09-02T10:00:00Z,19.285,-155.47,1.5306964,1.3836479
2025-09-02T10:00:00Z,19.285,-155.41,1.644898,0.7165669
2025-09-02T10:00:00Z,19.285,-155.35,0.83956546,-0.36889255
2025-09-02T10:00:00Z,19.285,-155.29,-0.50799626,-1.4394017
2025-09-02T10:00:00Z,19.285,-155.23,-1.7654704,-2.5525615
2025-09-02T10:00:00Z,19.285,-155.17,-2.3774455,-3.817495
2025-09-02T10:00:00Z,19.285,-155.11,-2.2056615,-5.0678945
2025-09-02T10:00:00Z,19.285,-155.05,-1.8358779,-5.5724635
