PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P573
Station name, Blackrock_CS2008
Begin Date, 2008-09-25
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P573.cwu.nam14.pos
Offset from source file, 50.74 mm North, -46.15 mm East, -11.34 mm Vertical
Reference position, 36.0930945925 North Latitude, -118.260499205 East Longitude, 2441.38119 meters elevation
Date,North (mm),East (mm)
2009-04-01,6.44,-4.89
2009-04-02,5.32,-5.53
2009-04-03,5.25,-5.32
2009-04-04,5.28,-5.72
2009-04-05,5.81,-4.46
2009-04-06,5.29,-4.71
2009-04-07,5.42,-4.38
2009-04-08,5.91,-3.61
2009-04-09,5.45,-4.98
2009-04-10,5.38,-6.38
2009-04-11,4.30,-6.36
2009-04-12,6.15,-4.30
2009-04-13,5.80,-5.68
2009-04-14,6.45,-5.14
2009-04-15,4.74,-5.08
2009-04-16,5.82,-5.73
2009-04-17,5.64,-5.19
2009-04-18,6.16,-5.04
2009-04-19,6.62,-5.92
2009-04-20,5.07,-4.90
2009-04-21,5.74,-5.78
2009-04-22,6.49,-6.70
2009-04-23,4.80,-5.14
2009-04-24,5.85,-4.09
2009-04-25,5.55,-6.69
2009-04-26,5.51,-7.58
2009-04-27,4.95,-5.43
2009-04-28,5.80,-4.75
2009-04-29,5.90,-5.25
2009-04-30,6.03,-5.24
2009-05-01,6.08,-4.63
2009-05-02,1.70,-3.16
2009-05-03,5.56,-3.92
2009-05-04,6.06,-3.54
2009-05-05,5.79,-3.97
2009-05-06,5.71,-5.97
2009-05-07,6.07,-5.13
2009-05-08,5.76,-5.64
2009-05-09,5.34,-5.44
2009-05-10,6.37,-4.44
2009-05-11,6.35,-4.99
2009-05-12,6.06,-4.18
2009-05-13,7.01,-5.59
2009-05-14,6.36,-5.91
2009-05-15,6.78,-4.95
2009-05-16,5.99,-5.53
2009-05-17,6.69,-5.62
2009-05-18,7.00,-5.19
2009-05-19,6.45,-4.42
2009-05-20,5.91,-4.74
2009-05-21,6.98,-5.16
2009-05-22,5.61,-4.37
2009-05-23,7.67,-5.09
2009-05-24,5.26,-4.14
2009-05-25,6.45,-5.84
2009-05-26,5.22,-6.05
2009-05-27,7.11,-6.66
2009-05-28,6.71,-5.09
2009-05-29,5.95,-6.71
2009-05-30,6.33,-5.20
2009-05-31,5.18,-4.50
2009-06-01,6.65,-5.19
2009-06-02,4.29,-4.16
2009-06-03,5.48,-4.16
2009-06-04,6.49,-4.10
2009-06-05,5.83,-4.01
2009-06-06,6.76,-5.82
2009-06-07,4.99,-5.88
2009-06-08,6.44,-4.88
2009-06-09,6.41,-5.08
2009-06-10,7.71,-5.83
2009-06-11,7.15,-6.29
2009-06-12,5.58,-5.24
2009-06-13,6.06,-6.20
