PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P519
Station name, PaintedCavCS2007
Begin Date, 2007-06-01
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P519.cwu.nam14.pos
Offset from source file, 183.77 mm North, -177.68 mm East, -4.94 mm Vertical
Reference position, 34.5078121050 North Latitude, -119.7924387741 East Longitude, 810.91398 meters elevation
Date,North (mm),East (mm)
2007-12-05,15.21,-12.76
2007-12-06,16.74,-12.46
2007-12-07,12.59,-13.34
2007-12-08,13.22,-14.29
2007-12-09,16.54,-13.74
2007-12-10,17.63,-13.95
2007-12-11,17.05,-14.20
2007-12-12,18.49,-14.36
2007-12-13,17.59,-13.84
2007-12-14,17.92,-13.35
2007-12-15,17.90,-12.40
2007-12-16,19.43,-14.31
2007-12-17,18.74,-13.84
2007-12-18,18.59,-14.08
2007-12-19,17.36,-15.01
2007-12-20,18.64,-14.68
2007-12-21,15.57,-13.88
2007-12-22,19.24,-14.45
2007-12-23,19.89,-13.35
2007-12-24,17.80,-14.14
2007-12-25,18.42,-15.82
2007-12-26,16.78,-13.89
2007-12-27,15.20,-15.01
2007-12-28,19.59,-14.00
2007-12-29,18.04,-14.16
2007-12-30,18.75,-15.91
2007-12-31,18.21,-13.67
2008-01-01,18.65,-14.72
2008-01-02,19.57,-15.03
2008-01-03,18.49,-15.33
2008-01-04,20.53,-16.14
2008-01-05,18.18,-16.90
2008-01-06,18.99,-16.55
2008-01-07,17.62,-15.67
2008-01-08,19.21,-15.32
2008-01-09,19.08,-15.05
2008-01-10,20.74,-14.89
2008-01-11,19.49,-17.82
2008-01-12,19.78,-15.70
2008-01-13,17.95,-16.65
2008-01-14,20.90,-16.34
2008-01-15,20.47,-16.83
2008-01-16,19.51,-16.50
2008-01-17,19.93,-16.13
2008-01-18,20.85,-16.33
2008-01-19,19.72,-16.49
2008-01-20,19.65,-16.79
2008-01-21,20.02,-17.35
2008-01-22,20.51,-17.34
2008-01-23,21.16,-18.08
2008-01-24,22.34,-16.17
2008-01-25,23.21,-18.20
2008-01-26,24.41,-18.67
2008-01-27,22.76,-18.04
2008-01-28,21.55,-19.33
2008-01-29,19.67,-17.53
2008-01-30,18.71,-17.03
2008-01-31,21.91,-17.13
2008-02-01,18.87,-18.01
2008-02-02,20.40,-19.33
2008-02-03,19.09,-17.44
2008-02-04,20.47,-19.44
2008-02-05,21.43,-18.41
2008-02-06,24.35,-17.08
2008-02-07,21.36,-18.19
2008-02-08,20.96,-18.74
2008-02-09,20.53,-17.84
2008-02-10,21.41,-18.49
2008-02-11,22.15,-18.59
2008-02-12,21.09,-19.01
2008-02-13,21.83,-19.22
2008-02-14,23.75,-18.96
2008-02-15,21.56,-18.81
2008-02-16,21.36,-19.91
2008-02-17,21.54,-19.56
2008-02-18,21.59,-19.17
2008-02-19,21.43,-19.65
2008-02-20,21.78,-19.50
2008-02-21,21.29,-20.41
2008-02-22,23.55,-20.27
2008-02-23,21.80,-19.70
2008-02-24,22.72,-20.53
2008-02-25,25.33,-20.73
2008-02-26,23.93,-20.84
2008-02-27,23.56,-20.53
2008-02-28,23.86,-21.61
2008-02-29,23.73,-21.11
2008-03-01,23.45,-21.52
2008-03-02,24.17,-21.21
2008-03-03,24.15,-21.33
2008-03-04,25.00,-20.83
2008-03-05,23.60,-21.13
2008-03-06,24.82,-21.56
2008-03-07,23.48,-22.23
2008-03-08,23.07,-21.07
2008-03-09,25.02,-22.14
2008-03-10,25.87,-20.76
2008-03-11,24.06,-20.74
2008-03-12,25.83,-21.83
2008-03-13,16.59,-21.69
2008-03-14,19.58,-21.51
2008-03-15,21.45,-24.25
2008-03-16,19.92,-22.37
2008-03-17,23.94,-22.16
2008-03-18,24.61,-22.95
2008-03-19,24.64,-23.24
2008-03-20,26.71,-23.76
2008-03-21,25.22,-22.79
2008-03-22,26.42,-22.64
