PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P563
Station name, ButtonwillCS2005
Begin Date, 2005-12-17
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P563.cwu.nam14.pos
Offset from source file, 84.35 mm North, -75.19 mm East, -46.58 mm Vertical
Reference position, 35.4186694765 North Latitude, -119.4211664183 East Longitude, 56.60284 meters elevation
Date,North (mm),East (mm)
2006-06-21,8.64,-6.83
2006-06-22,7.84,-6.03
2006-06-23,9.23,-6.10
2006-06-24,9.58,-5.53
2006-06-25,8.84,-5.76
2006-06-26,8.55,-6.63
2006-06-27,10.76,-7.64
2006-06-28,9.67,-7.04
2006-06-29,8.89,-6.84
2006-06-30,9.07,-6.34
2006-07-01,8.69,-6.66
2006-07-02,9.26,-7.09
2006-07-03,9.58,-6.96
2006-07-04,8.88,-6.14
2006-07-05,7.41,-6.19
2006-07-06,9.02,-5.93
2006-07-07,9.03,-6.17
2006-07-08,8.91,-6.99
2006-07-09,8.84,-6.70
2006-07-10,7.83,-6.01
2006-07-11,8.37,-6.66
2006-07-12,8.95,-7.29
2006-07-13,9.82,-7.12
2006-07-14,8.97,-6.25
2006-07-15,9.84,-6.87
2006-07-16,9.66,-6.25
2006-07-17,10.42,-5.74
2006-07-18,9.39,-6.25
2006-07-19,7.96,-6.84
2006-07-20,9.62,-5.61
2006-07-21,10.12,-7.51
2006-07-22,9.34,-7.39
2006-07-23,10.26,-4.98
2006-07-24,11.05,-7.48
2006-07-25,10.11,-6.39
2006-07-26,9.33,-5.97
2006-07-27,10.64,-6.89
2006-07-28,10.19,-6.58
2006-07-29,8.59,-6.40
2006-07-30,9.01,-9.14
2006-07-31,10.09,-8.06
2006-08-01,10.48,-7.35
2006-08-02,9.86,-7.40
2006-08-03,9.76,-7.24
2006-08-04,9.76,-6.95
2006-08-05,10.28,-7.70
2006-08-06,10.24,-7.04
2006-08-07,10.62,-7.65
2006-08-08,10.21,-7.39
2006-08-09,10.12,-6.47
2006-08-10,10.87,-6.40
2006-08-11,9.79,-7.19
2006-08-12,10.52,-7.22
2006-08-13,9.01,-8.07
2006-08-14,10.16,-7.85
2006-08-15,9.89,-7.75
2006-08-16,9.14,-7.45
2006-08-17,10.77,-6.44
2006-08-18,10.82,-7.89
2006-08-19,11.77,-7.83
2006-08-20,11.90,-7.95
2006-08-21,10.77,-7.19
2006-08-22,10.28,-6.78
2006-08-23,11.50,-8.23
2006-08-24,10.59,-7.06
2006-08-25,10.94,-8.14
2006-08-26,10.17,-9.12
2006-08-27,11.10,-7.85
2006-08-28,9.85,-7.76
2006-08-29,10.57,-7.96
2006-08-30,12.07,-8.46
2006-08-31,11.57,-7.89
2006-09-01,11.52,-7.61
2006-09-02,10.41,-7.35
2006-09-03,11.08,-7.72
2006-09-04,11.23,-7.55
2006-09-05,11.86,-7.93
2006-09-06,11.06,-7.87
2006-09-07,9.99,-8.53
2006-09-08,9.95,-7.07
2006-09-09,10.33,-10.08
2006-09-10,12.25,-7.72
2006-09-11,11.75,-8.91
2006-09-12,11.71,-8.69
2006-09-13,11.55,-8.21
2006-09-14,11.34,-9.60
2006-09-15,12.18,-9.74
2006-09-16,11.58,-9.48
2006-09-17,11.54,-8.52
2006-09-18,11.80,-9.05
2006-09-19,10.88,-9.52
2006-09-20,11.08,-8.94
2006-09-21,10.91,-9.89
2006-09-22,11.94,-9.88
2006-09-23,11.65,-9.27
2006-09-24,12.54,-9.44
2006-09-25,11.83,-9.03
2006-09-26,11.32,-10.11
2006-09-27,11.64,-9.00
2006-09-28,11.78,-9.32
2006-09-29,11.13,-9.74
2006-09-30,13.18,-8.99
2006-10-01,11.54,-9.57
2006-10-02,11.84,-9.86
2006-10-03,11.45,-9.78
2006-10-04,11.99,-8.85
2006-10-05,11.88,-9.16
2006-10-06,10.97,-10.30
2006-10-07,11.78,-9.99
2006-10-08,12.01,-10.67
2006-10-09,11.99,-11.35
2006-10-10,11.58,-11.60
2006-10-11,11.74,-11.34
2006-10-12,11.34,-9.93
2006-10-13,11.89,-11.67
2006-10-14,13.04,-10.80
2006-10-15,12.35,-11.04
2006-10-16,14.41,-11.12
2006-10-17,12.40,-10.57
2006-10-18,12.74,-10.42
2006-10-19,12.63,-10.24
2006-10-20,12.51,-11.81
2006-10-21,11.97,-10.85
2006-10-22,12.01,-10.84
2006-10-23,12.18,-12.69
2006-10-24,12.67,-10.27
2006-10-25,11.46,-11.70
2006-10-26,12.74,-11.30
2006-10-27,12.76,-10.22
2006-10-28,10.94,-11.27
2006-10-29,11.52,-11.43
2006-10-30,11.45,-11.21
2006-10-31,11.98,-12.20
2006-11-01,12.25,-11.35
2006-11-02,13.23,-10.83
2006-11-03,13.03,-10.15
2006-11-04,12.62,-10.64
2006-11-05,12.78,-12.34
2006-11-06,11.59,-11.68
2006-11-07,12.44,-10.30
2006-11-08,11.99,-11.51
2006-11-09,13.84,-11.13
2006-11-10,12.28,-11.15
2006-11-11,13.58,-10.26
2006-11-12,11.83,-12.17
2006-11-13,13.17,-10.95
2006-11-14,13.08,-11.52
2006-11-15,12.44,-11.53
2006-11-16,13.06,-12.15
2006-11-17,12.83,-12.38
2006-11-18,12.83,-11.46
2006-11-19,12.94,-12.28
2006-11-20,11.25,-11.92
2006-11-21,13.72,-11.79
2006-11-22,12.50,-11.22
2006-11-23,13.16,-13.23
2006-11-24,13.25,-13.22
2006-11-25,12.89,-13.18
2006-11-26,12.58,-13.74
2006-11-27,12.07,-12.69
2006-11-28,12.33,-13.59
2006-11-29,13.45,-12.16
2006-11-30,12.92,-12.32
2006-12-01,12.61,-12.82
2006-12-02,12.35,-12.99
2006-12-03,13.17,-12.02
2006-12-04,12.82,-12.04
2006-12-05,12.79,-12.23
2006-12-06,13.78,-13.63
2006-12-07,13.54,-13.51
2006-12-08,14.29,-12.17
2006-12-09,13.76,-14.52
2006-12-10,13.01,-13.11
2006-12-11,14.82,-14.57
2006-12-12,13.19,-13.80
2006-12-13,15.22,-13.22
2006-12-14,15.21,-12.80
2006-12-15,13.60,-13.72
2006-12-16,12.99,-14.37
2006-12-17,13.59,-13.99
2006-12-18,13.97,-14.82
2006-12-19,15.04,-13.58
2006-12-20,13.96,-14.14
2006-12-21,13.42,-14.81
2006-12-22,15.30,-14.63
2006-12-23,15.07,-14.14
