PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P567
Station name, RioBravo__CS2005
Begin Date, 2005-07-22
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P567.cwu.nam14.pos
Offset from source file, 78.20 mm North, -77.42 mm East, 6.32 mm Vertical
Reference position, 35.4209465988 North Latitude, -118.7535774105 East Longitude, 706.32453 meters elevation
Date,North (mm),East (mm)
2006-01-28,8.14,-4.27
2006-01-29,8.20,-4.38
2006-01-30,8.68,-4.41
2006-01-31,9.07,-4.44
2006-02-01,7.96,-5.48
2006-02-02,8.73,-5.91
2006-02-03,8.61,-6.07
2006-02-04,8.92,-5.95
2006-02-05,8.21,-5.36
2006-02-06,7.75,-5.39
2006-02-07,8.75,-5.39
2006-02-08,8.48,-5.80
2006-02-09,8.31,-5.45
2006-02-10,9.25,-5.27
2006-02-11,8.54,-5.25
2006-02-12,8.34,-5.20
2006-02-13,8.25,-5.26
2006-02-14,8.03,-5.61
2006-02-15,8.95,-5.54
2006-02-16,9.11,-5.26
2006-02-17,7.77,-6.31
2006-02-18,7.34,-6.02
2006-02-19,9.38,-6.25
2006-02-20,8.72,-5.72
2006-02-21,9.22,-5.31
2006-02-22,9.49,-5.38
2006-02-23,9.11,-5.05
2006-02-24,8.79,-5.53
2006-02-25,8.82,-5.43
2006-02-26,8.50,-6.37
2006-02-27,10.12,-6.40
2006-02-28,7.72,-5.82
2006-03-01,8.55,-5.57
2006-03-02,9.09,-5.59
2006-03-03,8.32,-6.06
2006-03-04,8.54,-5.50
2006-03-05,8.67,-5.86
2006-03-06,9.62,-6.83
2006-03-07,9.04,-7.43
2006-03-08,9.60,-6.78
2006-03-09,9.71,-5.91
2006-03-10,8.04,-6.73
2006-03-11,8.92,-6.28
2006-03-12,8.90,-6.02
2006-03-13,9.17,-6.37
2006-03-14,8.85,-4.82
2006-03-15,8.58,-5.37
2006-03-16,9.05,-6.62
2006-03-17,9.20,-5.94
2006-03-18,9.54,-6.19
2006-03-19,8.11,-6.94
2006-03-20,9.82,-6.46
2006-03-21,10.09,-5.34
2006-03-22,10.31,-7.00
2006-03-23,10.44,-6.36
2006-03-24,9.92,-5.81
2006-03-25,8.88,-7.59
2006-03-26,10.01,-5.08
2006-03-27,10.49,-7.23
2006-03-28,10.03,-6.57
2006-03-29,9.23,-8.05
2006-03-30,10.79,-6.36
2006-03-31,10.36,-7.14
2006-04-01,10.34,-7.88
2006-04-02,10.42,-6.68
2006-04-03,9.94,-7.44
2006-04-04,9.45,-7.57
2006-04-05,9.56,-7.73
2006-04-06,11.03,-7.18
2006-04-07,9.95,-7.64
2006-04-08,10.56,-7.19
2006-04-09,11.23,-7.66
2006-04-10,10.59,-8.12
2006-04-11,11.08,-7.12
2006-04-12,9.76,-8.13
2006-04-13,11.23,-8.01
2006-04-14,9.67,-7.58
2006-04-15,11.38,-6.75
2006-04-16,10.94,-7.17
2006-04-17,12.13,-7.05
2006-04-18,12.22,-7.87
2006-04-19,11.84,-7.24
2006-04-20,10.28,-7.43
2006-04-21,10.05,-7.73
2006-04-22,10.61,-9.16
2006-04-23,10.49,-7.37
2006-04-24,11.09,-7.78
2006-04-25,10.44,-7.75
2006-04-26,10.55,-6.82
2006-04-27,12.10,-8.19
2006-04-28,11.00,-7.38
2006-04-29,12.12,-8.28
2006-04-30,11.83,-7.83
2006-05-01,11.41,-7.91
2006-05-02,11.41,-7.99
2006-05-03,11.60,-7.37
2006-05-04,11.32,-9.46
2006-05-05,11.49,-9.15
2006-05-06,12.07,-9.34
2006-05-07,11.93,-9.49
2006-05-08,11.53,-7.65
2006-05-09,12.17,-7.67
2006-05-10,11.92,-8.81
2006-05-11,11.57,-8.54
2006-05-12,11.48,-8.99
2006-05-13,11.02,-9.37
2006-05-14,12.20,-8.35
2006-05-15,11.45,-8.58
2006-05-16,11.60,-8.22
2006-05-17,12.27,-9.02
2006-05-18,12.92,-8.82
2006-05-19,10.56,-9.62
2006-05-20,11.69,-10.03
2006-05-21,10.80,-8.90
2006-05-22,10.45,-8.89
2006-05-23,12.74,-9.56
2006-05-24,10.28,-9.42
2006-05-25,11.15,-9.58
2006-05-26,10.88,-9.37
2006-05-27,12.11,-8.90
2006-05-28,11.32,-8.75
2006-05-29,11.10,-9.37
2006-05-30,11.06,-9.74
2006-05-31,11.23,-8.87
2006-06-01,10.79,-10.01
2006-06-02,11.09,-9.88
2006-06-03,10.42,-9.32
2006-06-04,10.32,-8.50
2006-06-05,11.13,-9.39
2006-06-06,11.15,-9.46
2006-06-07,11.81,-10.35
2006-06-08,11.11,-9.75
2006-06-09,9.57,-9.72
2006-06-10,12.48,-9.62
2006-06-11,11.27,-10.00
2006-06-12,11.94,-9.26
2006-06-13,10.46,-10.48
2006-06-14,11.90,-8.78
2006-06-15,12.26,-9.59
2006-06-16,12.72,-9.93
2006-06-17,12.78,-8.89
2006-06-18,10.27,-8.87
2006-06-19,11.88,-10.27
2006-06-20,12.07,-9.34
2006-06-21,12.24,-10.02
2006-06-22,11.91,-9.53
2006-06-23,12.11,-8.56
2006-06-24,11.47,-10.17
2006-06-25,10.36,-8.07
2006-06-26,11.61,-9.26
