Date, North (mm), East (mm)
2008-02-16,3.99,-2.82
2008-02-17,3.51,-2.80
2008-02-18,3.02,-3.16
2008-02-19,4.04,-2.61
2008-02-20,3.07,-2.06
2008-02-21,3.52,-4.14
2008-02-22,2.48,-3.71
2008-02-23,3.51,-3.42
2008-02-24,1.49,-2.80
2008-02-25,4.09,-3.67
2008-02-26,3.78,-3.73
2008-02-27,4.03,-3.80
2008-02-28,4.09,-3.74
2008-02-29,3.70,-3.14
2008-03-01,5.83,-4.03
2008-03-02,5.22,-2.55
2008-03-03,3.32,-3.89
2008-03-04,3.75,-4.42
2008-03-05,4.46,-4.12
2008-03-06,5.01,-4.24
2008-03-07,4.69,-4.08
2008-03-08,2.81,-3.41
2008-03-09,4.11,-5.11
2008-03-10,4.45,-4.13
2008-03-11,5.70,-3.19
2008-03-12,5.43,-4.30
2008-03-13,2.90,-5.72
2008-03-14,3.45,-4.82
2008-03-15,3.21,-6.49
2008-03-16,5.48,-5.05
2008-03-17,5.25,-5.07
2008-03-18,4.83,-4.95
2008-03-19,5.27,-4.55
2008-03-20,4.39,-3.15
2008-03-21,5.04,-4.04
2008-03-22,5.25,-5.06
2008-03-23,4.57,-5.10
2008-03-24,5.49,-5.04
2008-03-25,6.70,-5.26
2008-03-26,3.47,-6.45
2008-03-27,4.97,-4.78
2008-03-28,5.13,-5.40
2008-03-29,3.42,-4.54
2008-03-30,5.60,-6.13
2008-03-31,5.51,-5.57
2008-04-01,5.39,-4.66
2008-04-02,3.75,-5.34
2008-04-03,4.98,-5.00
2008-04-04,5.50,-3.82
2008-04-05,5.72,-5.56
2008-04-06,5.10,-3.97
2008-04-07,4.98,-4.70
2008-04-08,4.36,-5.22
2008-04-09,3.98,-5.79
2008-04-10,6.35,-4.72
2008-04-11,5.11,-5.64
2008-04-12,5.30,-5.41
2008-04-13,5.03,-5.97
2008-04-14,3.07,-8.48
2008-04-15,4.86,-7.97
2008-04-16,4.90,-6.18
2008-04-17,5.39,-6.32
2008-04-18,4.51,-6.17
2008-04-19,5.93,-5.34
2008-04-20,5.26,-6.57
2008-04-21,4.58,-4.81
2008-04-22,5.18,-3.71
2008-04-23,3.98,-5.35
2008-04-24,6.19,-5.57
2008-04-25,5.99,-5.07
2008-04-26,5.23,-6.13
2008-04-27,4.56,-5.48
2008-04-28,4.18,-6.61
2008-04-29,6.05,-5.73
2008-04-30,5.43,-6.29
2008-05-01,5.92,-5.60
2008-05-02,5.12,-5.18
2008-05-03,4.99,-6.93
2008-05-04,4.57,-5.88
2008-05-05,5.36,-5.47
2008-05-06,6.45,-6.73
2008-05-07,6.19,-7.06
2008-05-08,5.98,-5.61
2008-05-09,5.80,-6.54
2008-05-10,6.16,-5.06
2008-05-11,5.30,-4.60
2008-05-12,4.77,-6.42
2008-05-13,6.03,-5.36
2008-05-14,8.26,-6.31
2008-05-15,6.16,-6.22
2008-05-16,6.44,-5.79
2008-05-17,6.34,-6.34
2008-05-18,3.82,-6.25
2008-05-19,6.40,-5.15
2008-05-20,5.75,-5.30
2008-05-21,7.02,-6.77
2008-05-22,7.35,-7.56
2008-05-23,6.39,-5.78
2008-05-24,6.07,-6.05
2008-05-25,6.04,-6.86
2008-05-26,5.54,-5.28
2008-05-27,4.97,-4.34
2008-05-28,5.96,-5.57
2008-05-29,7.83,-7.17
2008-05-30,7.32,-5.19
2008-05-31,5.65,-6.06
2008-06-01,8.68,-5.43
2008-06-02,6.13,-6.58
2008-06-03,5.96,-6.72
2008-06-04,5.75,-6.84
2008-06-05,7.30,-6.59
2008-06-06,8.15,-6.97
2008-06-07,6.48,-6.52
2008-06-08,7.93,-5.58
2008-06-09,7.47,-6.80
2008-06-10,7.38,-6.98
2008-06-11,7.27,-6.97
2008-06-12,7.30,-5.91
2008-06-13,8.09,-5.98
2008-06-14,7.60,-6.43
2008-06-15,6.99,-4.85
2008-06-16,7.83,-5.68
2008-06-17,7.55,-6.48
2008-06-18,7.70,-5.40
2008-06-19,8.25,-5.08
2008-06-20,7.55,-6.38
2008-06-21,8.64,-8.52
2008-06-22,7.11,-7.73
2008-06-23,6.65,-6.27
2008-06-24,7.99,-6.83
2008-06-25,7.21,-5.89
2008-06-26,8.54,-7.64
2008-06-27,7.45,-7.86
2008-06-28,8.80,-6.44
2008-06-29,8.03,-7.29
2008-06-30,8.61,-6.08
2008-07-01,8.86,-5.73
2008-07-02,7.56,-8.11
2008-07-03,7.86,-5.64
2008-07-04,11.10,-6.20
2008-07-05,8.65,-6.12
2008-07-06,7.44,-7.04
2008-07-07,8.88,-6.98
2008-07-08,8.34,-8.04
2008-07-09,9.23,-7.71
2008-07-10,9.34,-7.44
2008-07-11,7.02,-8.68
2008-07-12,6.82,-7.19
2008-07-13,9.61,-6.09
2008-07-14,9.78,-7.36
2008-07-15,8.33,-6.69
2008-07-16,8.36,-6.20
2008-07-17,8.04,-7.24
2008-07-18,8.63,-8.00
2008-07-19,8.70,-8.21
2008-07-20,7.21,-8.08
2008-07-21,8.43,-10.18
2008-07-22,8.51,-7.99
2008-07-23,9.20,-7.85
2008-07-24,8.60,-7.55
2008-07-25,9.54,-6.92
2008-07-26,8.77,-8.96
2008-07-27,6.48,-9.81
2008-07-28,8.64,-6.15
2008-07-29,8.93,-8.39
2008-07-30,10.10,-7.42
2008-07-31,7.80,-9.49
2008-08-01,8.85,-7.68
2008-08-02,9.74,-9.16
2008-08-03,8.30,-7.23
2008-08-04,8.89,-7.01
2008-08-05,9.11,-8.25
2008-08-06,10.55,-9.43
2008-08-07,8.33,-8.46
2008-08-08,8.07,-9.47
2008-08-09,8.07,-8.94
2008-08-10,9.18,-8.97
2008-08-11,7.97,-7.71
2008-08-12,9.53,-8.66
2008-08-13,10.07,-9.43
2008-08-14,8.07,-10.58
2008-08-15,8.18,-9.67
2008-08-16,7.44,-8.08
2008-08-17,11.29,-9.18
2008-08-18,6.95,-9.37
2008-08-19,10.08,-9.24
2008-08-20,9.36,-10.11
2008-08-21,10.20,-9.41
2008-08-22,9.65,-10.87
2008-08-23,10.56,-11.35
2008-08-24,9.11,-10.18
2008-08-25,10.68,-10.31
2008-08-26,10.13,-10.83
2008-08-27,10.04,-9.28
2008-08-28,10.14,-10.88
2008-08-29,10.23,-10.41
2008-08-30,10.07,-9.42
2008-08-31,8.70,-11.19
2008-09-01,10.44,-10.74
2008-09-02,9.16,-10.14
2008-09-03,10.74,-10.88
2008-09-04,9.63,-9.59
2008-09-05,9.65,-10.56
2008-09-06,9.30,-10.07
2008-09-07,10.22,-8.12
2008-09-08,7.61,-10.93
2008-09-09,9.04,-10.10
2008-09-10,10.32,-9.92
2008-09-11,8.80,-10.71
2008-09-12,9.40,-11.39
2008-09-13,9.37,-10.68
2008-09-14,10.67,-9.92
2008-09-15,8.99,-9.03
2008-09-16,9.81,-10.36
2008-09-17,8.99,-8.71
2008-09-18,8.03,-10.61
2008-09-19,9.00,-10.35
2008-09-20,10.84,-8.79
2008-09-21,9.15,-9.89
2008-09-22,9.23,-11.08
2008-09-23,10.16,-10.48
2008-09-24,8.19,-11.70
2008-09-25,10.38,-9.64
2008-09-26,8.88,-11.08
2008-09-27,11.04,-10.98
2008-09-28,9.68,-10.44
2008-09-29,8.54,-9.03
2008-09-30,9.35,-11.45
2008-10-01,9.71,-10.73
2008-10-02,7.55,-12.42
2008-10-03,10.39,-11.45
2008-10-04,7.74,-10.59
2008-10-05,10.26,-10.45
2008-10-06,10.84,-11.39
2008-10-07,9.95,-10.85
2008-10-08,10.72,-9.97
2008-10-09,9.45,-11.33
2008-10-10,10.37,-11.48
2008-10-11,9.76,-12.31
2008-10-12,9.77,-11.13
2008-10-13,10.89,-10.41
2008-10-14,10.46,-11.51
2008-10-15,9.65,-10.80
2008-10-16,10.68,-10.88
2008-10-17,10.37,-11.86
2008-10-18,9.57,-11.55
2008-10-19,9.68,-12.58
2008-10-20,7.60,-11.78
2008-10-21,10.86,-11.10
2008-10-22,9.87,-11.59
2008-10-23,10.88,-11.52
2008-10-24,10.79,-11.12
2008-10-25,11.99,-11.23
2008-10-26,10.54,-11.95
2008-10-27,10.94,-11.25
2008-10-28,10.39,-10.87
2008-10-29,9.87,-11.32
2008-10-30,11.66,-12.49
2008-10-31,12.15,-9.44
2008-11-01,9.39,-10.27
2008-11-02,8.42,-14.19
2008-11-03,10.18,-12.22
2008-11-04,9.65,-13.35
2008-11-05,10.42,-12.75
2008-11-06,11.17,-11.41
2008-11-07,11.45,-12.03
2008-11-08,8.42,-13.85
2008-11-09,9.53,-14.17
2008-11-10,11.34,-11.99
2008-11-11,11.53,-12.48
2008-11-12,11.07,-13.42
2008-11-13,10.92,-11.97
2008-11-14,12.08,-12.65
2008-11-15,10.62,-11.93
2008-11-16,11.22,-12.88
2008-11-17,10.43,-12.94
2008-11-18,10.63,-12.25
2008-11-19,12.02,-11.53
2008-11-20,12.42,-10.03
2008-11-21,10.98,-11.65
2008-11-22,10.83,-11.67
2008-11-23,11.81,-12.82
2008-11-24,13.70,-13.17
2008-11-25,13.07,-12.93
2008-11-26,11.29,-12.67
2008-11-27,11.34,-12.72
2008-11-28,12.44,-12.39
2008-11-29,10.54,-11.99
2008-11-30,12.23,-12.34
2008-12-01,11.82,-12.93
2008-12-02,11.64,-12.36
2008-12-03,12.05,-11.62
2008-12-04,12.02,-13.47
2008-12-05,13.22,-12.98
2008-12-06,12.58,-12.84
2008-12-07,12.73,-12.53
2008-12-08,12.98,-13.76
2008-12-09,13.89,-13.76
2008-12-10,13.14,-12.68
2008-12-11,13.26,-12.78
2008-12-12,13.24,-13.19
2008-12-13,10.93,-13.24
2008-12-14,12.53,-13.77
2008-12-15,12.25,-14.75
2008-12-16,11.07,-13.76
2008-12-17,12.04,-13.90
2008-12-18,13.15,-13.49
2008-12-19,12.48,-12.67
2008-12-20,13.87,-13.19
2008-12-21,13.76,-12.99
2008-12-22,12.05,-12.99
2008-12-23,12.62,-14.33
2008-12-24,13.58,-13.64
2008-12-25,13.64,-12.94
2008-12-26,14.45,-13.37
2008-12-27,13.16,-12.20
2008-12-28,13.21,-13.20
2008-12-29,13.01,-12.43
2008-12-30,13.46,-12.72
2008-12-31,11.93,-13.30
2009-01-01,14.18,-13.34
2009-01-02,13.10,-14.13
2009-01-03,12.62,-13.31
2009-01-04,12.71,-12.87
2009-01-05,12.89,-13.82
2009-01-06,12.82,-13.19
2009-01-07,12.62,-13.57
2009-01-08,13.76,-13.81
2009-01-09,13.82,-12.08
2009-01-10,14.28,-12.82
2009-01-11,13.44,-12.59
2009-01-12,14.50,-13.30
2009-01-13,13.89,-13.77
2009-01-14,13.01,-13.66
2009-01-15,12.99,-13.34
2009-01-16,13.13,-13.96
2009-01-17,13.97,-13.87
2009-01-18,13.90,-14.21
2009-01-19,13.99,-13.00
2009-01-20,13.11,-12.29
2009-01-21,12.69,-13.08
2009-01-22,13.51,-14.08
2009-01-23,12.89,-13.98
2009-01-24,10.68,-13.89
2009-01-25,12.56,-13.48
2009-01-26,12.51,-14.63
2009-01-27,13.71,-12.91
2009-01-28,14.50,-12.88
2009-01-29,14.28,-13.01
2009-01-30,14.70,-13.97
2009-01-31,14.18,-14.00
2009-02-01,13.11,-13.23
2009-02-02,14.32,-13.90
2009-02-03,14.33,-15.63
2009-02-04,13.09,-13.94
2009-02-05,13.61,-14.16
2009-02-06,11.94,-14.52
2009-02-07,13.44,-14.55
2009-02-08,13.21,-14.46
2009-02-09,13.19,-16.84
2009-02-10,13.62,-14.68
2009-02-11,13.96,-14.40
2009-02-12,13.65,-13.79
2009-02-13,12.21,-14.23
2009-02-14,11.58,-16.22
2009-02-15,10.80,-12.59
2009-02-16,15.72,-13.02
2009-02-17,19.48,-12.87
2009-02-18,13.93,-14.07
2009-02-19,15.64,-15.04
2009-02-20,13.81,-14.69
2009-02-21,14.63,-14.31
2009-02-22,14.28,-13.83
2009-02-23,16.28,-10.76
2009-02-24,14.95,-14.21
2009-02-25,12.91,-14.87
2009-02-26,11.78,-14.28
2009-02-27,15.07,-14.18
2009-02-28,14.09,-14.91
2009-03-01,13.21,-13.42
2009-03-02,9.78,-15.57
2009-03-03,14.81,-13.94
2009-03-04,15.15,-16.52
2009-03-05,14.89,-14.47
2009-03-06,14.49,-14.41
2009-03-07,15.97,-14.90
2009-03-08,14.36,-14.29
2009-03-09,14.44,-14.31
2009-03-10,14.36,-15.16
2009-03-11,15.33,-15.47
2009-03-12,13.75,-15.18
2009-03-13,13.92,-15.29
2009-03-14,15.99,-12.37
2009-03-15,14.94,-14.54
2009-03-16,12.56,-12.63
2009-03-17,13.69,-14.89
2009-03-18,14.65,-15.22
2009-03-19,13.84,-15.01
2009-03-20,14.61,-14.72
2009-03-21,13.84,-16.20
2009-03-22,13.84,-19.05
2009-03-23,14.50,-14.64
2009-03-24,14.85,-15.09
2009-03-25,15.26,-16.09
2009-03-26,14.11,-15.02
2009-03-27,15.93,-15.42
2009-03-28,15.86,-16.60
2009-03-29,14.30,-15.84
2009-03-30,15.89,-16.03
2009-03-31,16.28,-15.94
2009-04-01,14.48,-15.13
2009-04-02,14.71,-15.42
2009-04-03,15.81,-14.88
2009-04-04,15.34,-16.08
2009-04-05,15.11,-15.92
2009-04-06,14.83,-15.68
2009-04-07,15.03,-15.91
2009-04-08,14.67,-15.95
2009-04-09,14.45,-16.72
2009-04-10,14.57,-17.04
2009-04-11,14.70,-16.48
2009-04-12,14.73,-15.53
2009-04-13,14.74,-17.04
2009-04-14,15.72,-16.92
2009-04-15,16.24,-16.39
2009-04-16,14.90,-15.73
2009-04-17,14.77,-16.17
2009-04-18,16.03,-15.24
2009-04-19,14.76,-16.76
2009-04-20,15.61,-16.49
2009-04-21,15.03,-15.83
2009-04-22,15.55,-16.22
2009-04-23,12.27,-15.98
2009-04-24,15.78,-17.67
2009-04-25,15.99,-16.69
2009-04-26,15.54,-17.45
2009-04-27,14.81,-17.16
2009-04-28,13.55,-16.80
2009-04-29,15.60,-15.36
2009-04-30,15.86,-16.00
2009-05-01,16.42,-16.77
2009-05-02,16.57,-17.16
2009-05-03,15.86,-16.49
2009-05-04,14.40,-16.43
2009-05-05,13.95,-19.40
2009-05-06,15.35,-15.77
2009-05-07,16.77,-16.31
2009-05-08,15.56,-16.27
2009-05-09,14.74,-16.71
2009-05-10,16.14,-16.10
2009-05-11,15.48,-15.75
2009-05-12,13.27,-16.10
2009-05-13,16.14,-16.54
2009-05-14,15.36,-18.63
2009-05-15,15.86,-17.11
2009-05-16,15.98,-16.63
2009-05-17,16.40,-16.45
2009-05-18,16.47,-17.80
2009-05-19,16.50,-17.73
2009-05-20,15.69,-17.38
2009-05-21,16.37,-15.43
2009-05-22,15.80,-16.28
2009-05-23,16.01,-16.92
2009-05-24,16.14,-17.52
2009-05-25,16.59,-17.83
2009-05-26,15.19,-17.86
2009-05-27,16.46,-17.04
2009-05-28,16.82,-16.65
2009-05-29,15.64,-18.23
2009-05-30,16.64,-17.43
2009-05-31,18.29,-16.12
2009-06-01,16.32,-16.04
2009-06-02,15.82,-14.80
2009-06-03,16.92,-16.48
2009-06-04,17.72,-18.26
2009-06-05,16.40,-16.20
2009-06-06,17.88,-17.07
2009-06-07,15.96,-17.52
2009-06-08,15.22,-18.03
2009-06-09,15.80,-15.98
2009-06-10,17.92,-16.48
2009-06-11,15.83,-18.79
2009-06-12,16.56,-16.07
2009-06-13,18.45,-15.71
2009-06-14,16.61,-16.57
2009-06-15,15.40,-17.36
2009-06-16,16.75,-17.37
2009-06-17,18.17,-19.15
2009-06-18,17.07,-18.55
2009-06-19,16.64,-18.76
2009-06-20,16.68,-17.50
2009-06-21,16.72,-19.85
2009-06-22,17.82,-17.92
2009-06-23,19.12,-18.70
2009-06-24,16.93,-17.63
2009-06-25,16.81,-17.62
2009-06-26,17.66,-19.91
2009-06-27,17.39,-17.92
2009-06-28,17.40,-17.44
2009-06-29,17.07,-17.68
2009-06-30,19.00,-17.09
2009-07-01,18.04,-18.43
2009-07-02,17.63,-18.41
2009-07-03,18.09,-17.78
2009-07-04,16.50,-17.55
2009-07-05,16.92,-18.28
2009-07-06,17.34,-17.97
2009-07-07,17.23,-19.45
2009-07-08,17.46,-18.08
2009-07-09,19.18,-19.16
2009-07-10,18.91,-18.84
2009-07-11,19.01,-19.67
2009-07-12,16.94,-17.03
2009-07-13,18.03,-18.57
2009-07-14,18.40,-18.91
2009-07-15,19.04,-18.30
2009-07-16,18.94,-19.26
2009-07-17,18.77,-18.44
2009-07-18,15.62,-20.18
2009-07-19,16.97,-17.44
2009-07-20,16.44,-19.45
2009-07-21,18.56,-16.89
2009-07-22,16.73,-18.27
2009-07-23,19.20,-18.55
2009-07-24,16.91,-19.66
2009-07-25,18.48,-19.24
2009-07-26,18.66,-19.40
2009-07-27,17.49,-19.51
2009-07-28,18.42,-19.95
2009-07-29,19.21,-19.48
2009-07-30,18.43,-20.87
2009-07-31,20.75,-17.88
2009-08-01,19.05,-18.66
2009-08-02,19.87,-18.46
2009-08-03,17.07,-18.59
2009-08-04,18.59,-19.03
2009-08-05,18.29,-21.88
2009-08-06,15.59,-23.77
2009-08-07,20.31,-20.53
2009-08-08,18.39,-20.93
2009-08-09,19.47,-21.25
2009-08-10,20.03,-20.95
2009-08-11,18.61,-19.72
2009-08-12,18.16,-20.79
2009-08-13,18.42,-18.28
2009-08-14,19.08,-18.28
2009-08-15,19.58,-20.30
2009-08-16,20.36,-20.63
2009-08-17,19.11,-20.22
2009-08-18,20.14,-21.65
2009-08-19,19.53,-19.76
2009-08-20,17.84,-20.41
2009-08-21,20.33,-21.90
2009-08-22,18.87,-20.14
2009-08-23,18.10,-21.42
2009-08-24,17.76,-20.48
2009-08-25,19.21,-19.99
2009-08-26,20.72,-20.12
2009-08-27,19.88,-19.69
2009-08-28,19.17,-21.16
2009-08-29,18.65,-20.25
2009-08-30,17.54,-20.39
2009-08-31,11.90,-17.06
2009-09-01,15.09,-21.07
2009-09-02,20.11,-21.03
2009-09-03,19.49,-21.06
2009-09-04,16.40,-18.76
2009-09-05,14.00,-17.08
2009-09-06,14.68,-21.80
2009-09-07,18.02,-20.61
2009-09-08,19.45,-22.27
2009-09-09,18.19,-21.93
2009-09-10,18.41,-21.33
2009-09-11,19.24,-20.75
2009-09-12,17.21,-17.81
2009-09-13,15.29,-20.76
2009-09-14,16.08,-22.87
2009-09-15,19.49,-21.80
2009-09-16,19.07,-19.99
2009-09-17,18.97,-20.45
2009-09-18,18.76,-21.38
2009-09-19,19.60,-21.28
2009-09-20,18.68,-21.11
2009-09-21,19.77,-21.56
2009-09-22,20.83,-21.06
2009-09-23,19.44,-21.31
2009-09-24,16.35,-18.94
2009-09-25,11.86,-19.38
2009-09-26,13.29,-18.53
2009-09-27,12.57,-18.74
2009-09-28,12.20,-17.98
2009-09-29,2.77,-17.00
2009-09-30,11.05,-18.33
2009-10-01,13.08,-18.93
2009-10-02,12.99,-18.68
2009-10-03,14.94,-18.36
2009-10-04,11.43,-18.37
2009-10-05,18.66,-21.06
2009-10-06,20.46,-21.51
2009-10-07,20.68,-21.70
2009-10-08,16.63,-20.16
2009-10-09,18.35,-20.53
2009-10-10,18.96,-21.73
2009-10-11,19.38,-22.15
2009-10-12,20.70,-22.52
2009-10-13,18.93,-22.87
2009-10-14,21.96,-23.12
2009-10-15,20.83,-22.01
2009-10-16,21.29,-23.21
2009-10-17,20.03,-22.06
2009-10-18,18.68,-21.64
2009-10-19,22.38,-21.48
2009-10-20,21.14,-22.88
2009-10-21,20.17,-21.54
2009-10-22,21.96,-22.85
2009-10-23,20.69,-22.43
2009-10-24,20.52,-22.84
2009-10-25,21.40,-22.97
2009-10-26,20.92,-22.30
2009-10-27,21.25,-24.19
2009-10-28,20.74,-24.36
2009-10-29,19.68,-22.75
2009-10-30,20.77,-22.73
2009-10-31,20.91,-22.95
2009-11-01,21.38,-22.34
2009-11-02,21.42,-22.71
2009-11-03,20.49,-23.10
2009-11-04,20.24,-22.15
2009-11-05,19.20,-23.73
2009-11-06,20.18,-22.72
2009-11-07,21.03,-24.29
2009-11-08,21.58,-23.78
2009-11-09,20.06,-23.13
2009-11-10,21.18,-23.00
2009-11-11,20.61,-23.23
2009-11-12,21.41,-23.68
2009-11-13,20.99,-23.68
2009-11-14,21.31,-24.19
2009-11-15,21.68,-23.69
2009-11-16,21.80,-24.42
2009-11-17,20.81,-22.92
2009-11-18,21.10,-22.32
2009-11-19,21.20,-23.50
2009-11-20,22.02,-24.00
2009-11-21,21.95,-23.50
2009-11-22,21.76,-23.58
2009-11-23,22.17,-23.51
2009-11-24,21.81,-24.08
2009-11-25,21.67,-23.97
2009-11-26,21.58,-24.29
2009-11-27,20.79,-28.02
2009-11-28,21.88,-24.19
2009-11-29,22.49,-24.32
2009-11-30,21.98,-24.45
2009-12-01,22.02,-24.63
2009-12-02,21.69,-24.29
2009-12-03,23.01,-23.58
2009-12-04,22.05,-23.90
2009-12-05,22.40,-23.09
2009-12-06,22.16,-24.04
2009-12-07,20.03,-24.59
2009-12-08,22.20,-24.34
2009-12-09,22.96,-22.90
2009-12-10,22.24,-23.99
2009-12-11,22.27,-23.18
2009-12-12,22.92,-23.20
2009-12-13,20.22,-25.11
2009-12-14,22.01,-23.42
2009-12-15,22.23,-22.57
2009-12-16,22.75,-24.10
2009-12-17,23.27,-23.66
2009-12-18,21.38,-24.64
2009-12-19,22.48,-22.73
2009-12-20,22.10,-24.63
2009-12-21,21.26,-22.46
2009-12-22,20.10,-24.74
2009-12-23,21.73,-24.12
2009-12-24,21.69,-23.23
2009-12-25,21.67,-23.87
2009-12-26,21.37,-23.91
2009-12-27,21.51,-23.67
2009-12-28,21.64,-24.28
2009-12-29,22.02,-23.64
2009-12-30,21.99,-24.18
2009-12-31,21.86,-24.19
2010-01-01,22.92,-23.09
2010-01-02,22.02,-23.50
2010-01-03,22.18,-23.70
2010-01-04,22.11,-24.04
2010-01-05,21.79,-23.60
2010-01-06,22.69,-24.06
2010-01-07,22.71,-24.29
2010-01-08,23.44,-24.63
2010-01-09,21.99,-24.92
2010-01-10,23.58,-23.61
2010-01-11,23.38,-24.06
2010-01-12,21.26,-25.55
2010-01-13,23.99,-22.00
2010-01-14,22.86,-23.79
2010-01-15,22.72,-24.53
2010-01-16,23.28,-24.63
2010-01-17,22.98,-24.90
2010-01-18,20.72,-24.93
2010-01-19,23.14,-24.85
2010-01-20,21.43,-28.23
2010-01-21,23.44,-25.72
2010-01-22,23.05,-26.90
2010-01-23,22.99,-25.15
2010-01-24,23.73,-24.22
2010-01-25,23.70,-23.31
2010-01-26,25.56,-23.65
2010-01-27,23.84,-25.61
2010-01-28,21.71,-25.24
2010-01-29,22.45,-25.08
2010-01-30,22.95,-25.07
2010-01-31,23.52,-24.61
2010-02-01,24.36,-24.64
2010-02-02,23.46,-25.62
2010-02-03,24.14,-25.36
2010-02-04,24.68,-26.25
2010-02-05,22.79,-26.46
2010-02-06,24.45,-26.99
2010-02-07,24.05,-24.75
2010-02-08,23.27,-25.40
